5.784376100000000465e-01,6.661489640000000101e-01,6.090020429999999374e-01,4.952246579999999843e-01,6.009483320000000850e-01,4.742445900000000214e-01,7.934552369999999799e-01,6.671369649999999707e-01,1.500639960000000050e-01
5.186111089999999590e-01,7.053284730000000113e-01,5.246439079999999366e-01,5.734302370000000648e-01,8.185370090000000376e-01,5.176979560000000147e-01,6.279537139999999962e-01,6.631325639999999799e-01,1.546933830000000176e-01
4.647350729999999430e-01,6.949694240000000578e-01,6.133507480000000012e-01,5.539845660000000116e-01,7.366077109999998873e-01,6.027072749999999868e-01,5.687260020000000083e-01,6.230361589999999783e-01,1.396899769999999930e-01
5.466007499999999686e-01,6.651085679999999556e-01,6.331145260000000663e-01,5.382289319999999933e-01,6.848948000000000258e-01,4.922494259999999899e-01,5.193221709999999991e-01,6.845467540000000906e-01,1.365014260000000090e-01
5.712596269999999921e-01,5.348345469999999935e-01,7.114323779999999209e-01,5.681122429999999612e-01,7.022634220000000260e-01,5.237494670000000241e-01,5.819704650000000479e-01,8.669790349999999535e-01,9.433171399999999707e-02
5.728426760000000506e-01,5.184763820000000134e-01,6.853551190000000126e-01,5.338989389999999613e-01,6.867136220000000790e-01,7.213161379999999401e-01,4.779121729999999957e-01,7.345156919999999978e-01,8.072423500000000529e-02
5.544972790000000096e-01,5.666152709999999759e-01,8.622448600000000019e-01,4.896783749999999991e-01,7.474981849999999817e-01,7.455034690000000852e-01,4.583804260000000075e-01,5.196814439999999369e-01,1.218947180000000130e-01
5.349056529999999254e-01,6.505280570000000484e-01,8.909118809999999611e-01,5.876028229999999963e-01,5.034879460000000195e-01,8.169726729999999826e-01,5.059616920000000739e-01,4.570406349999999729e-01,5.052655999999999814e-02
7.371054540000000488e-01,5.791673840000000073e-01,8.721099079999999892e-01,5.137459490000000351e-01,5.774720629999999799e-01,7.809330629999999829e-01,5.181058809999999903e-01,4.174532009999999960e-01,8.698158000000000278e-02
7.071098700000000292e-01,6.698539700000000208e-01,7.529321949999999708e-01,4.026893109999999942e-01,4.978555870000000438e-01,7.901693819999999757e-01,4.601730499999999724e-01,4.532233560000000216e-01,7.857233700000000598e-02
6.917846159999999633e-01,5.140603129999999910e-01,6.628780789999999534e-01,3.708000570000000162e-01,5.126793560000000305e-01,9.050058759999999314e-01,4.483619379999999599e-01,3.212689830000000080e-01,9.421569899999999997e-02
7.496949920000000045e-01,6.688996499999999568e-01,6.795580940000001124e-01,6.586753290000000316e-01,4.995247110000000101e-01,8.653248799999999630e-01,4.146014690000000003e-01,1.858790600000000126e-01,1.538700480000000093e-01
8.562794249999999829e-01,4.815498149999999922e-01,6.763508299999999585e-01,6.478522190000000069e-01,6.132796420000000692e-01,7.581004920000000702e-01,4.156792890000000074e-01,2.202121210000000107e-01,9.251663499999999984e-02
8.239747609999998890e-01,4.678450329999999657e-01,5.547031129999999699e-01,7.732723070000000476e-01,5.482923290000000227e-01,7.952703159999999771e-01,4.133440120000000384e-01,2.092692530000000162e-01,1.252629060000000072e-01
8.242629280000000058e-01,5.706271569999999960e-01,5.343293190000000248e-01,5.746390430000000160e-01,4.437849449999999862e-01,8.157451549999999996e-01,6.463365340000000181e-01,2.216379869999999808e-01,1.403935540000000037e-01
6.661489640000000101e-01,6.090020429999999374e-01,4.952246579999999843e-01,6.009483320000000850e-01,4.742445900000000214e-01,7.934552369999999799e-01,6.671369649999999707e-01,1.500639960000000050e-01,1.189718790000000026e-01
7.053284730000000113e-01,5.246439079999999366e-01,5.734302370000000648e-01,8.185370090000000376e-01,5.176979560000000147e-01,6.279537139999999962e-01,6.631325639999999799e-01,1.546933830000000176e-01,1.063411749999999961e-01
6.949694240000000578e-01,6.133507480000000012e-01,5.539845660000000116e-01,7.366077109999998873e-01,6.027072749999999868e-01,5.687260020000000083e-01,6.230361589999999783e-01,1.396899769999999930e-01,1.235077059999999949e-01
6.651085679999999556e-01,6.331145260000000663e-01,5.382289319999999933e-01,6.848948000000000258e-01,4.922494259999999899e-01,5.193221709999999991e-01,6.845467540000000906e-01,1.365014260000000090e-01,1.030178959999999977e-01
5.348345469999999935e-01,7.114323779999999209e-01,5.681122429999999612e-01,7.022634220000000260e-01,5.237494670000000241e-01,5.819704650000000479e-01,8.669790349999999535e-01,9.433171399999999707e-02,7.004707999999999768e-02
5.184763820000000134e-01,6.853551190000000126e-01,5.338989389999999613e-01,6.867136220000000790e-01,7.213161379999999401e-01,4.779121729999999957e-01,7.345156919999999978e-01,8.072423500000000529e-02,1.133357780000000120e-01
5.666152709999999759e-01,8.622448600000000019e-01,4.896783749999999991e-01,7.474981849999999817e-01,7.455034690000000852e-01,4.583804260000000075e-01,5.196814439999999369e-01,1.218947180000000130e-01,9.468724500000000321e-02
6.505280570000000484e-01,8.909118809999999611e-01,5.876028229999999963e-01,5.034879460000000195e-01,8.169726729999999826e-01,5.059616920000000739e-01,4.570406349999999729e-01,5.052655999999999814e-02,1.329124349999999954e-01
5.791673840000000073e-01,8.721099079999999892e-01,5.137459490000000351e-01,5.774720629999999799e-01,7.809330629999999829e-01,5.181058809999999903e-01,4.174532009999999960e-01,8.698158000000000278e-02,1.152144790000000085e-01
6.698539700000000208e-01,7.529321949999999708e-01,4.026893109999999942e-01,4.978555870000000438e-01,7.901693819999999757e-01,4.601730499999999724e-01,4.532233560000000216e-01,7.857233700000000598e-02,1.358053339999999998e-01
5.140603129999999910e-01,6.628780789999999534e-01,3.708000570000000162e-01,5.126793560000000305e-01,9.050058759999999314e-01,4.483619379999999599e-01,3.212689830000000080e-01,9.421569899999999997e-02,1.360935010000000056e-01
6.688996499999999568e-01,6.795580940000001124e-01,6.586753290000000316e-01,4.995247110000000101e-01,8.653248799999999630e-01,4.146014690000000003e-01,1.858790600000000126e-01,1.538700480000000093e-01,1.642665209999999987e-01
4.815498149999999922e-01,6.763508299999999585e-01,6.478522190000000069e-01,6.132796420000000692e-01,7.581004920000000702e-01,4.156792890000000074e-01,2.202121210000000107e-01,9.251663499999999984e-02,2.012230260000000270e-01
4.678450329999999657e-01,5.547031129999999699e-01,7.732723070000000476e-01,5.482923290000000227e-01,7.952703159999999771e-01,4.133440120000000384e-01,2.092692530000000162e-01,1.252629060000000072e-01,2.069526879999999958e-01
5.706271569999999960e-01,5.343293190000000248e-01,5.746390430000000160e-01,4.437849449999999862e-01,8.157451549999999996e-01,6.463365340000000181e-01,2.216379869999999808e-01,1.403935540000000037e-01,9.624035400000000018e-02
6.090020429999999374e-01,4.952246579999999843e-01,6.009483320000000850e-01,4.742445900000000214e-01,7.934552369999999799e-01,6.671369649999999707e-01,1.500639960000000050e-01,1.189718790000000026e-01,2.073119619999999885e-01
5.246439079999999366e-01,5.734302370000000648e-01,8.185370090000000376e-01,5.176979560000000147e-01,6.279537139999999962e-01,6.631325639999999799e-01,1.546933830000000176e-01,1.063411749999999961e-01,2.370380900000000068e-01
6.133507480000000012e-01,5.539845660000000116e-01,7.366077109999998873e-01,6.027072749999999868e-01,5.687260020000000083e-01,6.230361589999999783e-01,1.396899769999999930e-01,1.235077059999999949e-01,3.850998849999999751e-01
6.331145260000000663e-01,5.382289319999999933e-01,6.848948000000000258e-01,4.922494259999999899e-01,5.193221709999999991e-01,6.845467540000000906e-01,1.365014260000000090e-01,1.030178959999999977e-01,5.086562430000000079e-01
7.114323779999999209e-01,5.681122429999999612e-01,7.022634220000000260e-01,5.237494670000000241e-01,5.819704650000000479e-01,8.669790349999999535e-01,9.433171399999999707e-02,7.004707999999999768e-02,6.249897079999999772e-01
6.853551190000000126e-01,5.338989389999999613e-01,6.867136220000000790e-01,7.213161379999999401e-01,4.779121729999999957e-01,7.345156919999999978e-01,8.072423500000000529e-02,1.133357780000000120e-01,6.009445900000000007e-01
8.622448600000000019e-01,4.896783749999999991e-01,7.474981849999999817e-01,7.455034690000000852e-01,4.583804260000000075e-01,5.196814439999999369e-01,1.218947180000000130e-01,9.468724500000000321e-02,5.435918360000000504e-01
8.909118809999999611e-01,5.876028229999999963e-01,5.034879460000000195e-01,8.169726729999999826e-01,5.059616920000000739e-01,4.570406349999999729e-01,5.052655999999999814e-02,1.329124349999999954e-01,7.878640449999999573e-01
8.721099079999999892e-01,5.137459490000000351e-01,5.774720629999999799e-01,7.809330629999999829e-01,5.181058809999999903e-01,4.174532009999999960e-01,8.698158000000000278e-02,1.152144790000000085e-01,7.379025920000000793e-01
7.529321949999999708e-01,4.026893109999999942e-01,4.978555870000000438e-01,7.901693819999999757e-01,4.601730499999999724e-01,4.532233560000000216e-01,7.857233700000000598e-02,1.358053339999999998e-01,6.399444619999999917e-01
6.628780789999999534e-01,3.708000570000000162e-01,5.126793560000000305e-01,9.050058759999999314e-01,4.483619379999999599e-01,3.212689830000000080e-01,9.421569899999999997e-02,1.360935010000000056e-01,6.902389920000000512e-01
6.795580940000001124e-01,6.586753290000000316e-01,4.995247110000000101e-01,8.653248799999999630e-01,4.146014690000000003e-01,1.858790600000000126e-01,1.538700480000000093e-01,1.642665209999999987e-01,6.912195090000000652e-01
6.763508299999999585e-01,6.478522190000000069e-01,6.132796420000000692e-01,7.581004920000000702e-01,4.156792890000000074e-01,2.202121210000000107e-01,9.251663499999999984e-02,2.012230260000000270e-01,7.421502509999999830e-01
5.547031129999999699e-01,7.732723070000000476e-01,5.482923290000000227e-01,7.952703159999999771e-01,4.133440120000000384e-01,2.092692530000000162e-01,1.252629060000000072e-01,2.069526879999999958e-01,5.821239040000000253e-01
5.343293190000000248e-01,5.746390430000000160e-01,4.437849449999999862e-01,8.157451549999999996e-01,6.463365340000000181e-01,2.216379869999999808e-01,1.403935540000000037e-01,9.624035400000000018e-02,6.016930759999999934e-01
4.952246579999999843e-01,6.009483320000000850e-01,4.742445900000000214e-01,7.934552369999999799e-01,6.671369649999999707e-01,1.500639960000000050e-01,1.189718790000000026e-01,2.073119619999999885e-01,5.049437509999999962e-01
5.734302370000000648e-01,8.185370090000000376e-01,5.176979560000000147e-01,6.279537139999999962e-01,6.631325639999999799e-01,1.546933830000000176e-01,1.063411749999999961e-01,2.370380900000000068e-01,5.507249090000000402e-01
5.539845660000000116e-01,7.366077109999998873e-01,6.027072749999999868e-01,5.687260020000000083e-01,6.230361589999999783e-01,1.396899769999999930e-01,1.235077059999999949e-01,3.850998849999999751e-01,4.137332249999999823e-01
5.382289319999999933e-01,6.848948000000000258e-01,4.922494259999999899e-01,5.193221709999999991e-01,6.845467540000000906e-01,1.365014260000000090e-01,1.030178959999999977e-01,5.086562430000000079e-01,5.459495670000000800e-01
5.681122429999999612e-01,7.022634220000000260e-01,5.237494670000000241e-01,5.819704650000000479e-01,8.669790349999999535e-01,9.433171399999999707e-02,7.004707999999999768e-02,6.249897079999999772e-01,5.667874219999999852e-01
5.338989389999999613e-01,6.867136220000000790e-01,7.213161379999999401e-01,4.779121729999999957e-01,7.345156919999999978e-01,8.072423500000000529e-02,1.133357780000000120e-01,6.009445900000000007e-01,5.737446019999999924e-01
4.896783749999999991e-01,7.474981849999999817e-01,7.455034690000000852e-01,4.583804260000000075e-01,5.196814439999999369e-01,1.218947180000000130e-01,9.468724500000000321e-02,5.435918360000000504e-01,5.754324379999999906e-01
5.876028229999999963e-01,5.034879460000000195e-01,8.169726729999999826e-01,5.059616920000000739e-01,4.570406349999999729e-01,5.052655999999999814e-02,1.329124349999999954e-01,7.878640449999999573e-01,4.928257600000000016e-01
5.137459490000000351e-01,5.774720629999999799e-01,7.809330629999999829e-01,5.181058809999999903e-01,4.174532009999999960e-01,8.698158000000000278e-02,1.152144790000000085e-01,7.379025920000000793e-01,4.648211489999999890e-01
4.026893109999999942e-01,4.978555870000000438e-01,7.901693819999999757e-01,4.601730499999999724e-01,4.532233560000000216e-01,7.857233700000000598e-02,1.358053339999999998e-01,6.399444619999999917e-01,4.435828539999999709e-01
3.708000570000000162e-01,5.126793560000000305e-01,9.050058759999999314e-01,4.483619379999999599e-01,3.212689830000000080e-01,9.421569899999999997e-02,1.360935010000000056e-01,6.902389920000000512e-01,4.586386529999999517e-01
6.586753290000000316e-01,4.995247110000000101e-01,8.653248799999999630e-01,4.146014690000000003e-01,1.858790600000000126e-01,1.538700480000000093e-01,1.642665209999999987e-01,6.912195090000000652e-01,6.227779319999999785e-01
6.478522190000000069e-01,6.132796420000000692e-01,7.581004920000000702e-01,4.156792890000000074e-01,2.202121210000000107e-01,9.251663499999999984e-02,2.012230260000000270e-01,7.421502509999999830e-01,6.255398460000000105e-01
7.732723070000000476e-01,5.482923290000000227e-01,7.952703159999999771e-01,4.133440120000000384e-01,2.092692530000000162e-01,1.252629060000000072e-01,2.069526879999999958e-01,5.821239040000000253e-01,7.607763300000000006e-01
5.746390430000000160e-01,4.437849449999999862e-01,8.157451549999999996e-01,6.463365340000000181e-01,2.216379869999999808e-01,1.403935540000000037e-01,9.624035400000000018e-02,6.016930759999999934e-01,6.239193729999999993e-01
6.009483320000000850e-01,4.742445900000000214e-01,7.934552369999999799e-01,6.671369649999999707e-01,1.500639960000000050e-01,1.189718790000000026e-01,2.073119619999999885e-01,5.049437509999999962e-01,6.494053279999999484e-01
8.185370090000000376e-01,5.176979560000000147e-01,6.279537139999999962e-01,6.631325639999999799e-01,1.546933830000000176e-01,1.063411749999999961e-01,2.370380900000000068e-01,5.507249090000000402e-01,7.675426450000000234e-01
7.366077109999998873e-01,6.027072749999999868e-01,5.687260020000000083e-01,6.230361589999999783e-01,1.396899769999999930e-01,1.235077059999999949e-01,3.850998849999999751e-01,4.137332249999999823e-01,8.234283659999999117e-01
6.848948000000000258e-01,4.922494259999999899e-01,5.193221709999999991e-01,6.845467540000000906e-01,1.365014260000000090e-01,1.030178959999999977e-01,5.086562430000000079e-01,5.459495670000000800e-01,6.765753759999999506e-01
7.022634220000000260e-01,5.237494670000000241e-01,5.819704650000000479e-01,8.669790349999999535e-01,9.433171399999999707e-02,7.004707999999999768e-02,6.249897079999999772e-01,5.667874219999999852e-01,6.828027809999999143e-01
6.867136220000000790e-01,7.213161379999999401e-01,4.779121729999999957e-01,7.345156919999999978e-01,8.072423500000000529e-02,1.133357780000000120e-01,6.009445900000000007e-01,5.737446019999999924e-01,6.852129070000000377e-01
7.474981849999999817e-01,7.455034690000000852e-01,4.583804260000000075e-01,5.196814439999999369e-01,1.218947180000000130e-01,9.468724500000000321e-02,5.435918360000000504e-01,5.754324379999999906e-01,6.364901990000000342e-01
5.034879460000000195e-01,8.169726729999999826e-01,5.059616920000000739e-01,4.570406349999999729e-01,5.052655999999999814e-02,1.329124349999999954e-01,7.878640449999999573e-01,4.928257600000000016e-01,4.731705129999999593e-01
5.774720629999999799e-01,7.809330629999999829e-01,5.181058809999999903e-01,4.174532009999999960e-01,8.698158000000000278e-02,1.152144790000000085e-01,7.379025920000000793e-01,4.648211489999999890e-01,5.071592700000000509e-01
4.978555870000000438e-01,7.901693819999999757e-01,4.601730499999999724e-01,4.532233560000000216e-01,7.857233700000000598e-02,1.358053339999999998e-01,6.399444619999999917e-01,4.435828539999999709e-01,5.011638959999999976e-01
5.126793560000000305e-01,9.050058759999999314e-01,4.483619379999999599e-01,3.212689830000000080e-01,9.421569899999999997e-02,1.360935010000000056e-01,6.902389920000000512e-01,4.586386529999999517e-01,5.270315789999999723e-01
4.995247110000000101e-01,8.653248799999999630e-01,4.146014690000000003e-01,1.858790600000000126e-01,1.538700480000000093e-01,1.642665209999999987e-01,6.912195090000000652e-01,6.227779319999999785e-01,4.453567660000000150e-01
6.132796420000000692e-01,7.581004920000000702e-01,4.156792890000000074e-01,2.202121210000000107e-01,9.251663499999999984e-02,2.012230260000000270e-01,7.421502509999999830e-01,6.255398460000000105e-01,5.775132290000000168e-01
5.482923290000000227e-01,7.952703159999999771e-01,4.133440120000000384e-01,2.092692530000000162e-01,1.252629060000000072e-01,2.069526879999999958e-01,5.821239040000000253e-01,7.607763300000000006e-01,5.417655289999999679e-01
4.437849449999999862e-01,8.157451549999999996e-01,6.463365340000000181e-01,2.216379869999999808e-01,1.403935540000000037e-01,9.624035400000000018e-02,6.016930759999999934e-01,6.239193729999999993e-01,5.317694960000000082e-01
4.742445900000000214e-01,7.934552369999999799e-01,6.671369649999999707e-01,1.500639960000000050e-01,1.189718790000000026e-01,2.073119619999999885e-01,5.049437509999999962e-01,6.494053279999999484e-01,4.504277600000000104e-01
5.176979560000000147e-01,6.279537139999999962e-01,6.631325639999999799e-01,1.546933830000000176e-01,1.063411749999999961e-01,2.370380900000000068e-01,5.507249090000000402e-01,7.675426450000000234e-01,4.516365649999999898e-01
6.027072749999999868e-01,5.687260020000000083e-01,6.230361589999999783e-01,1.396899769999999930e-01,1.235077059999999949e-01,3.850998849999999751e-01,4.137332249999999823e-01,8.234283659999999117e-01,4.646602249999999823e-01
4.922494259999999899e-01,5.193221709999999991e-01,6.845467540000000906e-01,1.365014260000000090e-01,1.030178959999999977e-01,5.086562430000000079e-01,5.459495670000000800e-01,6.765753759999999506e-01,3.825887139999999964e-01
5.237494670000000241e-01,5.819704650000000479e-01,8.669790349999999535e-01,9.433171399999999707e-02,7.004707999999999768e-02,6.249897079999999772e-01,5.667874219999999852e-01,6.828027809999999143e-01,4.243954099999999729e-01
7.213161379999999401e-01,4.779121729999999957e-01,7.345156919999999978e-01,8.072423500000000529e-02,1.133357780000000120e-01,6.009445900000000007e-01,5.737446019999999924e-01,6.852129070000000377e-01,4.867592789999999892e-01
7.455034690000000852e-01,4.583804260000000075e-01,5.196814439999999369e-01,1.218947180000000130e-01,9.468724500000000321e-02,5.435918360000000504e-01,5.754324379999999906e-01,6.364901990000000342e-01,5.518364110000000267e-01
8.169726729999999826e-01,5.059616920000000739e-01,4.570406349999999729e-01,5.052655999999999814e-02,1.329124349999999954e-01,7.878640449999999573e-01,4.928257600000000016e-01,4.731705129999999593e-01,5.177615770000000284e-01
7.809330629999999829e-01,5.181058809999999903e-01,4.174532009999999960e-01,8.698158000000000278e-02,1.152144790000000085e-01,7.379025920000000793e-01,4.648211489999999890e-01,5.071592700000000509e-01,5.875392019999999826e-01
7.901693819999999757e-01,4.601730499999999724e-01,4.532233560000000216e-01,7.857233700000000598e-02,1.358053339999999998e-01,6.399444619999999917e-01,4.435828539999999709e-01,5.011638959999999976e-01,6.676159970000000721e-01
9.050058759999999314e-01,4.483619379999999599e-01,3.212689830000000080e-01,9.421569899999999997e-02,1.360935010000000056e-01,6.902389920000000512e-01,4.586386529999999517e-01,5.270315789999999723e-01,7.342649490000000556e-01
8.653248799999999630e-01,4.146014690000000003e-01,1.858790600000000126e-01,1.538700480000000093e-01,1.642665209999999987e-01,6.912195090000000652e-01,6.227779319999999785e-01,4.453567660000000150e-01,6.279424860000000219e-01
7.581004920000000702e-01,4.156792890000000074e-01,2.202121210000000107e-01,9.251663499999999984e-02,2.012230260000000270e-01,7.421502509999999830e-01,6.255398460000000105e-01,5.775132290000000168e-01,6.288032449999999551e-01
7.952703159999999771e-01,4.133440120000000384e-01,2.092692530000000162e-01,1.252629060000000072e-01,2.069526879999999958e-01,5.821239040000000253e-01,7.607763300000000006e-01,5.417655289999999679e-01,5.994962689999999705e-01
8.157451549999999996e-01,6.463365340000000181e-01,2.216379869999999808e-01,1.403935540000000037e-01,9.624035400000000018e-02,6.016930759999999934e-01,6.239193729999999993e-01,5.317694960000000082e-01,7.172069490000000380e-01
